Tempo decorrido,E[N],E[W],Lambda,Erro Little
7220.00,7.9288503801,3.9782001213,1.9930747922,-0.00000000003436184670
7230.00,7.9274173188,3.9777380259,1.9929460581,-0.00000000003562483641
7240.00,7.9174570624,3.9749247023,1.9918508287,-0.00000000003732836262
7250.00,7.9088531994,3.9714077916,1.9914482759,-0.00000000003497202528
7260.00,7.8988794930,3.9688466412,1.9902203857,-0.00000000003402877979
7270.00,7.8946942176,3.9642510680,1.9914718019,-0.00000000003085087741
7280.00,7.8886804463,3.9617545288,1.9912087912,-0.00000000003088462819
7290.00,7.8804687477,3.9556990409,1.9921810700,-0.00000000003172040408
7300.00,7.8834801524,3.9574614986,1.9920547945,-0.00000000003073186150
7310.00,7.8876150537,3.9576131541,1.9930232558,-0.00000000003261035886
7320.00,7.8944209493,3.9623670700,1.9923497268,-0.00000000003220090861
7330.00,7.9114650048,3.9689985960,1.9933151432,-0.00000000002903721708
7340.00,7.9312428868,3.9750988589,1.9952316076,-0.00000000002817035494
7350.00,7.9567063089,3.9873042456,1.9955102041,-0.00000000002714095615
7360.00,7.9688267688,3.9936378196,1.9953804348,-0.00000000002687183809
7370.00,7.9688329597,3.9938999601,1.9952510176,-0.00000000002509992214
7380.00,7.9633321914,3.9919434569,1.9948509485,-0.00000000002582467573
7390.00,7.9634472777,3.9909043390,1.9953991881,-0.00000000002859756876
7400.00,7.9629206783,3.9890071093,1.9962162162,-0.00000000003036504381
7410.00,7.9606188180,3.9867657097,1.9967611336,-0.00000000003448352714
7420.00,7.9568933643,3.9862364974,1.9960916442,-0.00000000003219469136
7430.00,7.9541974813,3.9838009630,1.9966352624,-0.00000000003566480444
7440.00,7.9470613244,3.9818261333,1.9958333333,-0.00000000003444089458
7450.00,7.9382736516,3.9784822539,1.9953020134,-0.00000000003431477325
7460.00,7.9297003764,3.9755083876,1.9946380697,-0.00000000003571276608
7470.00,7.9210572639,3.9722272933,1.9941097724,-0.00000000004039435453
7480.00,7.9237862173,3.9727810782,1.9945187166,-0.00000000003913047664
7490.00,7.9226111559,3.9729751980,1.9941255007,-0.00000000004019806710
7500.00,7.9192194975,3.9707277866,1.9944000000,-0.00000000003699440754
7510.00,7.9143473443,3.9693300758,1.9938748336,-0.00000000003720135311
7520.00,7.9048672241,3.9656171798,1.9933510638,-0.00000000003866507114
7530.00,7.8996664670,3.9621986609,1.9937583001,-0.00000000003554401218
7540.00,7.8920437343,3.9578323749,1.9940318302,-0.00000000003645350688
7550.00,7.8954728861,3.9582217988,1.9947019868,-0.00000000003944133908
7560.00,7.9057078958,3.9633389717,1.9947089947,-0.00000000004199662840
7570.00,7.9227358843,3.9713356274,1.9949801849,-0.00000000004003286591
7580.00,7.9263458914,3.9718187253,1.9956464380,-0.00000000004018829713
7590.00,7.9293296960,3.9719913142,1.9963109354,-0.00000000004088906991
7600.00,7.9277968944,3.9701671322,1.9968421053,-0.00000000004096367689
7610.00,7.9306848392,3.9721279206,1.9965834428,-0.00000000004336886406
7620.00,7.9334829771,3.9740428797,1.9963254593,-0.00000000004126299302
7630.00,7.9292242062,3.9724215820,1.9960681520,-0.00000000004423839073
7640.00,7.9197638173,3.9692335059,1.9952879581,-0.00000000004387601393
7650.00,7.9116253743,3.9659218998,1.9949019608,-0.00000000004347811000
7660.00,7.9072638347,3.9639817391,1.9947780679,-0.00000000004456168767
7670.00,7.9049621047,3.9630733606,1.9946544980,-0.00000000004281641708
7680.00,7.9045703475,3.9626044562,1.9947916667,-0.00000000004279421262
7690.00,7.9015097487,3.9605403447,1.9950585176,-0.00000000004597211500
7700.00,7.8931881510,3.9558414972,1.9953246753,-0.00000000004902922512
7710.00,7.8867952431,3.9521117461,1.9955901427,-0.00000000004996181246
7720.00,7.8789711840,3.9486923877,1.9953367876,-0.00000000004761346872
7730.00,7.8706399636,3.9460401426,1.9945666235,-0.00000000004334488324
7740.00,7.8635095353,3.9409196972,1.9953488372,-0.00000000004282618704
7750.00,7.8545187122,3.9381846425,1.9944516129,-0.00000000004344968829
7760.00,7.8456139971,3.9339599779,1.9943298969,-0.00000000004324629543
7770.00,7.8427060925,3.9304583552,1.9953667954,-0.00000000004030820122
7780.00,7.8487136207,3.9347246581,1.9947300771,-0.00000000004143263510
7790.00,7.8583012806,3.9382505775,1.9953786906,-0.00000000004098854589
7800.00,7.8597218911,3.9407231954,1.9944871795,-0.00000000004177636015
7810.00,7.8651767127,3.9434441887,1.9944942382,-0.00000000004206857085
7820.00,7.8663907649,3.9425223214,1.9952685422,-0.00000000004219558036
7830.00,7.8641416331,3.9418877785,1.9950191571,-0.00000000004552536126
7840.00,7.8582318348,3.9394166881,1.9947704082,-0.00000000004751843363
7850.00,7.8526196261,3.9350822895,1.9955414013,-0.00000000004319389291
7860.00,7.8444564852,3.9327355514,1.9946564885,-0.00000000004740385862
7870.00,7.8353388534,3.9294027131,1.9940279543,-0.00000000004912514839
7880.00,7.8283902783,3.9254034612,1.9942893401,-0.00000000004685496435
7890.00,7.8244922327,3.9236839784,1.9941698352,-0.00000000004943245813
7900.00,7.8281518732,3.9242591407,1.9948101266,-0.00000000005053024665
7910.00,7.8325950332,3.9284653296,1.9938053097,-0.00000000004830269518
7920.00,7.8248894818,3.9250823166,1.9935606061,-0.00000000004801492537
7930.00,7.8223982368,3.9238166879,1.9935687264,-0.00000000004645084317
7940.00,7.8211778064,3.9221974220,1.9940806045,-0.00000000004801314901
7950.00,7.8192944267,3.9227229566,1.9933333333,-0.00000000004820677191
7960.00,7.8201594466,3.9206694712,1.9945979899,-0.00000000004777600537
7970.00,7.8413311527,3.9292932592,1.9956085320,-0.00000000004668621045
7980.00,7.8646657938,3.9417179396,1.9952380952,-0.00000000004448352797
7990.00,7.8957666328,3.9548129010,1.9964956195,-0.00000000004347366911
8000.00,7.9265881743,3.9702420107,1.9965000000,-0.00000000004588684988
8010.00,7.9501602108,3.9825380418,1.9962546816,-0.00000000004655653640
8020.00,7.9757506905,3.9953479412,1.9962593516,-0.00000000004733990977
8030.00,8.0010413826,4.0067578611,1.9968866750,-0.00000000004694733491
8040.00,8.0234459104,4.0189710996,1.9963930348,-0.00000000005110400991
8050.00,8.0368383449,4.0254199027,1.9965217391,-0.00000000005142908321
8060.00,8.0480345314,4.0315200947,1.9962779156,-0.00000000005484146470
8070.00,8.0567293827,4.0361168365,1.9961586121,-0.00000000005219469301
8080.00,8.0635052645,4.0410049332,1.9954207921,-0.00000000005169731310
8090.00,8.0561448061,4.0385556749,1.9948084054,-0.00000000005291767025
8100.00,8.0509943243,4.0357109986,1.9949382716,-0.00000000004836309131
8110.00,8.0422062898,4.0327887844,1.9942046856,-0.00000000005155342819
8120.00,8.0357564046,4.0292912193,1.9943349754,-0.00000000005132960723
8130.00,8.0357697457,4.0280416816,1.9949569496,-0.00000000005418954174
8140.00,8.0404446510,4.0308689696,1.9947174447,-0.00000000005631406452
8150.00,8.0423268212,4.0335362211,1.9938650307,-0.00000000005831957139
8160.00,8.0408942049,4.0332982981,1.9936274510,-0.00000000005956835025
8170.00,8.0325047115,4.0305591140,1.9929008568,-0.00000000005875655518
8180.00,8.0247457213,4.0271423313,1.9926650367,-0.00000000006048495038
8190.00,8.0173605911,4.0234180908,1.9926739927,-0.00000000005952216497
8200.00,8.0085632580,4.0189852335,1.9926829268,-0.00000000005673683745
8210.00,8.0039153144,4.0161437924,1.9929354446,-0.00000000006164668775
8220.00,8.0000721449,4.0134631084,1.9933090024,-0.00000000005627853739
8230.00,7.9977470511,4.0105689880,1.9941676792,-0.00000000005776357170
8240.00,7.9940349247,4.0084493264,1.9942961165,-0.00000000005594813501
8250.00,7.9887397337,4.0050500002,1.9946666667,-0.00000000005217692944
8260.00,7.9852718606,4.0020839493,1.9952784504,-0.00000000004782751972
8270.00,7.9965066365,4.0072174686,1.9955259976,-0.00000000004973887968
8280.00,8.0051721757,4.0105781821,1.9960144928,-0.00000000004538058818
8290.00,8.0190461810,4.0170338293,1.9962605549,-0.00000000004187050706
8300.00,8.0307114979,4.0233539828,1.9960240964,-0.00000000004276934362
8310.00,8.0372424727,4.0273447267,1.9956678700,-0.00000000004535039011
8320.00,8.0355885547,4.0267479838,1.9955528846,-0.00000000004605560378
8330.00,8.0317217733,4.0247995171,1.9955582233,-0.00000000004594191694
8340.00,8.0267717113,4.0223082421,1.9955635492,-0.00000000005165823325
8350.00,8.0261564230,4.0203003079,1.9964071856,-0.00000000004565769984
8360.00,8.0229559270,4.0189293277,1.9962918660,-0.00000000005074163312
8370.00,8.0203493774,4.0190579111,1.9955794504,-0.00000000005049827223
8380.00,8.0119332625,4.0157904624,1.9951073986,-0.00000000004797229280
8390.00,8.0039918993,4.0108398755,1.9955899881,-0.00000000004279243626
8400.00,7.9997552390,4.0091846553,1.9953571429,-0.00000000004269562481
8410.00,7.9941536944,4.0058888501,1.9956004756,-0.00000000004652189745
8420.00,7.9975987371,4.0080817431,1.9953681710,-0.00000000004474465243
8430.00,7.9967940767,4.0057623190,1.9963226572,-0.00000000004312372681
8440.00,7.9973814084,4.0060477825,1.9963270142,-0.00000000004348610361
8450.00,8.0033531240,4.0090304048,1.9963313609,-0.00000000004076916582
8460.00,8.0101411899,4.0126595492,1.9962174941,-0.00000000004338751580
8470.00,8.0208895399,4.0182725737,1.9961038961,-0.00000000004315126034
8480.00,8.0255033904,4.0215250695,1.9956367925,-0.00000000004508748930
8490.00,8.0244141848,4.0219184385,1.9951707892,-0.00000000004417977095
8500.00,8.0208641769,4.0210761135,1.9947058824,-0.00000000004628475381
8510.00,8.0239249451,4.0209398942,1.9955346651,-0.00000000004723155200
8520.00,8.0388075720,4.0281503566,1.9956572770,-0.00000000004896882899
8530.00,8.0534636846,4.0352470178,1.9957796014,-0.00000000004987654734
8540.00,8.0611074252,4.0400151063,1.9953161593,-0.00000000005059241914
8550.00,8.0670515072,4.0420353016,1.9957894737,-0.00000000005226041822
8560.00,8.0785773184,4.0470897083,1.9961448598,-0.00000000004686917521
8570.00,8.0908620434,4.0537087233,1.9959159860,-0.00000000003987388197
8580.00,8.0949035401,4.0561976508,1.9956876457,-0.00000000003568523255
8590.00,8.0991950240,4.0566813561,1.9965075669,-0.00000000003692512962
8600.00,8.0998565969,4.0565319551,1.9967441860,-0.00000000003821121197
8610.00,8.0999481604,4.0575141763,1.9962833914,-0.00000000003980460406
8620.00,8.0935823984,4.0536099166,1.9966357309,-0.00000000004327915804
8630.00,8.0884745706,4.0501035999,1.9971031286,-0.00000000005234923606
8640.00,8.0855891313,4.0479482034,1.9974537037,-0.00000000004936318021
8650.00,8.0811445791,4.0459513000,1.9973410405,-0.00000000004551203858
8660.00,8.0736051495,4.0431053372,1.9968822171,-0.00000000004551381494
8670.00,8.0680486400,4.0391489612,1.9974625144,-0.00000000004193267955
8680.00,8.0628139642,4.0353586582,1.9980414747,-0.00000000004422240352
8690.00,8.0611102895,4.0342690864,1.9981588032,-0.00000000005063327535
8700.00,8.0593127235,4.0338292886,1.9979310345,-0.00000000005173816930
8710.00,8.0516109184,4.0299696069,1.9979334099,-0.00000000004957456667
8720.00,8.0435414843,4.0282380969,1.9967889908,-0.00000000004990141633
8730.00,8.0368677235,4.0239650853,1.9972508591,-0.00000000004597033865
8740.00,8.0367977150,4.0239236956,1.9972540046,-0.00000000004506439666
8750.00,8.0362582303,4.0227265169,1.9977142857,-0.00000000004615330340
8760.00,8.0284236165,4.0194885341,1.9973744292,-0.00000000004688871513
8770.00,8.0208492131,4.0170662783,1.9966932725,-0.00000000004682298993
8780.00,8.0127954621,4.0148572823,1.9957858770,-0.00000000004328093439
8790.00,8.0082041280,4.0107181520,1.9967007964,-0.00000000004592415337
8800.00,8.0030541525,4.0092722613,1.9961363636,-0.00000000004190248148
8810.00,7.9974670862,4.0066923531,1.9960272418,-0.00000000004440092738
8820.00,7.9907775041,4.0031044864,1.9961451247,-0.00000000005106581824
8830.00,7.9906261557,4.0005232724,1.9973952435,-0.00000000004833911049
8840.00,7.9954135941,4.0038212299,1.9969457014,-0.00000000003884004229
8850.00,7.9923494928,4.0034125544,1.9963841808,-0.00000000003717559593
8860.00,7.9867599659,4.0006045510,1.9963882619,-0.00000000003675459936
8870.00,7.9808870661,3.9969774873,1.9967305524,-0.00000000003065370180
8880.00,7.9740059135,3.9926232034,1.9971846847,-0.00000000002805311539
8890.00,7.9690434297,3.9896827218,1.9974128234,-0.00000000002646149966
8900.00,7.9662420354,3.9893964728,1.9968539326,-0.00000000002685052181
8910.00,7.9609399158,3.9856141288,1.9974186308,-0.00000000002682742917
8920.00,7.9555263224,3.9835688108,1.9970852018,-0.00000000002961897394
8930.00,7.9488553308,3.9795525091,1.9974244121,-0.00000000002880362615
8940.00,7.9448398167,3.9759778304,1.9982102908,-0.00000000002828226542
8950.00,7.9468835156,3.9772190049,1.9981005587,-0.00000000002669953147
8960.00,7.9487601550,3.9774874896,1.9984375000,-0.00000000002646949326
8970.00,7.9543579426,3.9800630750,1.9985507246,-0.00000000002375077912
8980.00,7.9670150615,3.9863930045,1.9985523385,-0.00000000002196021143
8990.00,7.9796099292,3.9926917829,1.9985539488,-0.00000000002399058729
9000.00,7.9921738365,3.9996421558,1.9982222222,-0.00000000002182254377
9010.00,8.0061090033,4.0070571114,1.9980022198,-0.00000000001823785567
9020.00,8.0179718402,4.0112094287,1.9988913525,-0.00000000002007993771
9030.00,8.0354232037,4.0172667218,2.0002214839,-0.00000000002120970066
9040.00,8.0620854239,4.0308197684,2.0001106195,-0.00000000001775823932
9050.00,8.0891025458,4.0447747412,1.9998895028,-0.00000000002325606374
9060.00,8.1170310808,4.0585155404,2.0000000000,-0.00000000002787992059
9070.00,8.1533728785,4.0748893546,2.0008820287,-0.00000000002299138657
9080.00,8.1859217848,4.0909334474,2.0009911894,-0.00000000002306066449
9090.00,8.2094158799,4.1015494311,2.0015401540,-0.00000000002683364642
9100.00,8.2274228638,4.1098725400,2.0018681319,-0.00000000002841105129
9110.00,8.2374873166,4.1167101572,2.0009879254,-0.00000000002953548517
9120.00,8.2341938190,4.1157430467,2.0006578947,-0.00000000002492051010
9130.00,8.2266375226,4.1128682829,2.0002190581,-0.00000000002241229424
9140.00,8.2205602504,4.1100552863,2.0001094092,-0.00000000002161648638
9150.00,8.2210892244,4.1089728740,2.0007650273,-0.00000000002191846704
9160.00,8.2213912677,4.1102469170,2.0002183406,-0.00000000001469580013
9170.00,8.2181854045,4.1079727533,2.0005452563,-0.00000000001613997824
9180.00,8.2111327385,4.1044486000,2.0005446623,-0.00000000002133226928
9190.00,8.2051539648,4.1007920892,2.0008705114,-0.00000000002190425619
9200.00,8.2002765941,4.0990244317,2.0005434783,-0.00000000002305355906
9210.00,8.1936152893,4.0950291304,2.0008686211,-0.00000000002848032921
9220.00,8.1874464039,4.0917261556,2.0009761388,-0.00000000002342304128
9230.00,8.1878978624,4.0904036193,2.0017334778,-0.00000000002344791028
9240.00,8.1904446514,4.0910161944,2.0020562771,-0.00000000002041389280
9250.00,8.1849614747,4.0885027347,2.0019459459,-0.00000000002104272312
9260.00,8.1773502537,4.0849254653,2.0018358531,-0.00000000002256506093
9270.00,8.1732727024,4.0826725914,2.0019417476,-0.00000000002860112147
9280.00,8.1675639504,4.0796056548,2.0020474138,-0.00000000002733280269
9290.00,8.1605916432,4.0759084068,2.0021528525,-0.00000000002311573155
9300.00,8.1559089503,4.0742307159,2.0018279570,-0.00000000002348166106
9310.00,8.1523131854,4.0728755437,2.0016111708,-0.00000000002530065046
9320.00,8.1487222666,4.0719581537,2.0011802575,-0.00000000002204991745
9330.00,8.1420004899,4.0692556552,2.0008574491,-0.00000000001446842646
9340.00,8.1350361894,4.0655593134,2.0009635974,-0.00000000001588773557
9350.00,8.1329219017,4.0616825009,2.0023529412,-0.00000000001430500163
9360.00,8.1275904564,4.0592415918,2.0022435897,-0.00000000001708144737
9370.00,8.1201147257,4.0559451452,2.0020277481,-0.00000000001618083445
9380.00,8.1164351695,4.0545434249,2.0018123667,-0.00000000001382893799
9390.00,8.1182246166,4.0545784347,2.0022364217,-0.00000000001558575491
9400.00,8.1245828219,4.0579744169,2.0021276596,-0.00000000001631939028
9410.00,8.1284054632,4.0605348733,2.0018065887,-0.00000000001882227707
9420.00,8.1337449409,4.0623443796,2.0022292994,-0.00000000001476330169
9430.00,8.1410261504,4.0640485229,2.0031813362,-0.00000000001870503752
9440.00,8.1482316302,4.0663621585,2.0038135593,-0.00000000001340616507
9450.00,8.1553866283,4.0690815015,2.0042328042,-0.00000000001533884131
9460.00,8.1548413305,4.0692477575,2.0040169133,-0.00000000002052047421
9470.00,8.1495185572,4.0657433746,2.0044350581,-0.00000000001608846389
9480.00,8.1522689811,4.0662690698,2.0048523207,-0.00000000001450572995
9490.00,8.1489344578,4.0637618500,2.0052687039,-0.00000000001911004688
9500.00,8.1465511447,4.0632244382,2.0049473684,-0.00000000001572253439
9510.00,8.1393003361,4.0606833594,2.0044164038,-0.00000000001670663607
9520.00,8.1335470376,4.0590987523,2.0037815126,-0.00000000001702815666
9530.00,8.1273959468,4.0562494565,2.0036726128,-0.00000000001620392709
9540.00,8.1212816685,4.0517219495,2.0044025157,-0.00000000001502975522
9550.00,8.1280998126,4.0525923155,2.0056544503,-0.00000000001805133820
9560.00,8.1456339283,4.0611348295,2.0057531381,-0.00000000001691979890
9570.00,8.1682292676,4.0719880237,2.0059561129,-0.00000000001409361516
9580.00,8.1895651405,4.0834869123,2.0055323591,-0.00000000001387157056
9590.00,8.2036830209,4.0918146445,2.0049009385,-0.00000000000990496574
9600.00,8.2132260088,4.0965849059,2.0048958333,-0.00000000001066702282
9610.00,8.2262685877,4.1013977239,2.0057232050,-0.00000000000768096697
9620.00,8.2368059294,4.1077279959,2.0051975052,-0.00000000001005240335
9630.00,8.2380298827,4.1094135079,2.0046728972,-0.00000000001262279170
9640.00,8.2328021054,4.1070281669,2.0045643154,-0.00000000001266187155
9650.00,8.2305690627,4.1050750183,2.0049740933,-0.00000000000476596540
9660.00,8.2283131175,4.1043842154,2.0047619048,-0.00000000000197886152
9670.00,8.2242720892,4.1030135223,2.0044467425,-0.00000000000864375238
9680.00,8.2229314681,4.1025655402,2.0043388430,-0.00000000000868460859
9690.00,8.2230804918,4.1009598541,2.0051599587,-0.00000000000995115101
9700.00,8.2265728348,4.1008148670,2.0060824742,-0.00000000001482192147
9710.00,8.2374220621,4.1047607627,2.0067971164,-0.00000000001251976300
9720.00,8.2540612374,4.1122232305,2.0072016461,-0.00000000001418953843
9730.00,8.2752420732,4.1223686961,2.0073997945,-0.00000000001365663138
9740.00,8.2990465137,4.1365699321,2.0062628337,-0.00000000000950350909
9750.00,8.3249045408,4.1486235253,2.0066666667,-0.00000000001295319407
9760.00,8.3495227979,4.1613308741,2.0064549180,-0.00000000001486988310
9770.00,8.3774029216,4.1741751604,2.0069600819,-0.00000000001702460395
9780.00,8.4121683582,4.1910854072,2.0071574642,-0.00000000001562128205
9790.00,8.4411311908,4.2055305017,2.0071501532,-0.00000000001402788996
9800.00,8.4619799115,4.2148616586,2.0076530612,-0.00000000000633804120
9810.00,8.4791523432,4.2238604828,2.0074413863,-0.00000000001183231291
9820.00,8.4922406342,4.2314696077,2.0069246436,-0.00000000001967137564
9830.00,8.4993933330,4.2365517196,2.0062054934,-0.00000000001773159397
9840.00,8.4942658395,4.2329370942,2.0067073171,-0.00000000001473487998
9850.00,8.4882835966,4.2297563326,2.0068020305,-0.00000000001404565353
9860.00,8.4851916433,4.2271619646,2.0073022312,-0.00000000001378630543
9870.00,8.4792780929,4.2246579897,2.0070921986,-0.00000000001388222870
9880.00,8.4739427371,4.2224407022,2.0068825911,-0.00000000001491251567
9890.00,8.4726158541,4.2226451722,2.0064711830,-0.00000000000871480665
9900.00,8.4677400459,4.2193792256,2.0068686869,-0.00000000000902211639
9910.00,8.4764341871,4.2213911651,2.0079717457,-0.00000000000814104339
9920.00,8.4988874537,4.2315279834,2.0084677419,-0.00000000000823519031
9930.00,8.5182671643,4.2414076589,2.0083585096,-0.00000000000977351533
9940.00,8.5346019186,4.2497717198,2.0082494970,-0.00000000000508038056
9950.00,8.5495272525,4.2576474556,2.0080402010,-0.00000000000659916566
9960.00,8.5599103360,4.2628353474,2.0080321285,-0.00000000000532374145
9970.00,8.5572355735,4.2634370430,2.0071213641,-0.00000000000705036030
9980.00,8.5551821023,4.2609400829,2.0078156313,-0.00000000000567546010
9990.00,8.5535334554,4.2605603919,2.0076076076,-0.00000000000204103401
10000.00,8.5464766874,4.2581220106,2.0071000000,-0.00000000000199662509
10010.00,8.5411272520,4.2554717930,2.0070929071,0.00000000000136957112
10020.00,8.5414374287,4.2550066141,2.0073852295,0.00000000000250643950
10030.00,8.5386364793,4.2532044044,2.0075772682,-0.00000000000003019807
10040.00,8.5320207885,4.2488710241,2.0080677291,0.00000000000131805677
10050.00,8.5306771222,4.2496929255,2.0073631841,0.00000000000393995947
10060.00,8.5260005014,4.2473786790,2.0073558648,0.00000000000486544138
10070.00,8.5209313851,4.2452888902,2.0071499503,0.00000000000625455243
10080.00,8.5134581320,4.2409517158,2.0074404762,0.00000000000548716628
10090.00,8.5066369061,4.2377785317,2.0073339941,0.00000000000767741426
10100.00,8.5002342110,4.2341865028,2.0075247525,0.00000000000220801155
10110.00,8.4933378236,4.2311838670,2.0073194857,-0.00000000000144417811
10120.00,8.4870916147,4.2287118872,2.0070158103,-0.00000000000180655491
10130.00,8.4835090880,4.2265257002,2.0072063179,-0.00000000000027888802
10140.00,8.4851410568,4.2254852331,2.0080867850,0.00000000000106581410
10150.00,8.4902562916,4.2286717385,2.0077832512,0.00000000000386712884
10160.00,8.4957085379,4.2303665333,2.0082677165,0.00000000000401634281
10170.00,8.4978137827,4.2306033958,2.0086529007,-0.00000000000078159701
10180.00,8.4973607249,4.2308095559,2.0084479371,0.00000000000009947598
10190.00,8.4942424547,4.2292744363,2.0084396467,-0.00000000000183142390
10200.00,8.4894151982,4.2260632026,2.0088235294,-0.00000000000453859172
10210.00,8.4835219253,4.2225300472,2.0091087169,-0.00000000000901501096
10220.00,8.4765694912,4.2207327747,2.0083170254,-0.00000000001034372588
10230.00,8.4693834710,4.2171717162,2.0083088954,-0.00000000001135447292
10240.00,8.4655989241,4.2146894683,2.0085937500,-0.00000000001167421715
10250.00,8.4677361195,4.2157710912,2.0085853659,-0.00000000001215738621
10260.00,8.4724547158,4.2179332032,2.0086744639,-0.00000000001310418440
10270.00,8.4755820782,4.2213495608,2.0077896787,-0.00000000001295141772
10280.00,8.4701181560,4.2202798877,2.0070038911,-0.00000000001105071590
10290.00,8.4658835963,4.2171632960,2.0074829932,-0.00000000001236699632
10300.00,8.4583528228,4.2138347799,2.0072815534,-0.00000000001003108707
10310.00,8.4532112661,4.2110846615,2.0073714840,-0.00000000001036148944
10320.00,8.4481442394,4.2087785928,2.0072674419,-0.00000000000549249535
10330.00,8.4405858396,4.2066508286,2.0064859632,-0.00000000000541966472
10340.00,8.4341108779,4.2040448553,2.0061895551,-0.00000000000603250783
10350.00,8.4298771178,4.2027566556,2.0057971014,-0.00000000000570210545
10360.00,8.4233626790,4.1999247933,2.0055984556,-0.00000000000737720995
10370.00,8.4196752198,4.1976938476,2.0057859209,-0.00000000000561506397
10380.00,8.4137809254,4.1957744898,2.0052986513,-0.00000000000368416408
10390.00,8.4065752533,4.1929968260,2.0049085659,-0.00000000000117239551
10400.00,8.4028462592,4.1913477744,2.0048076923,-0.00000000000280131474
10410.00,8.3991844365,4.1891294550,2.0049951969,-0.00000000000411404244
10420.00,8.3985923369,4.1874411288,2.0056621881,-0.00000000000660449473
10430.00,8.3987572645,4.1883355615,2.0052732502,-0.00000000000100719433
10440.00,8.3985532586,4.1882443764,2.0052681992,-0.00000000000244959608
10450.00,8.3986714093,4.1885137075,2.0051674641,-0.00000000000049205084
10460.00,8.3929741572,4.1872798667,2.0043977055,0.00000000000077982065
10470.00,8.3866530710,4.1851321507,2.0039159503,0.00000000000023625546
10480.00,8.3797175770,4.1820772516,2.0037213740,0.00000000000123989707
10490.00,8.3790527244,4.1805594806,2.0042897998,0.00000000000340172335
10500.00,8.3865831225,4.1835299913,2.0046666667,0.00000000000419575485
10510.00,8.3888219810,4.1830677526,2.0054234063,0.00000000000278355117
10520.00,8.3884957937,4.1825193492,2.0056083650,0.00000000000185806925
10530.00,8.3832336002,4.1808965525,2.0051282051,0.00000000000444977388
10540.00,8.3803020787,4.1778632064,2.0058823529,0.00000000000778754838
10550.00,8.3777110541,4.1771752739,2.0055924171,0.00000000000661515287
10560.00,8.3704073749,4.1743330285,2.0052083333,0.00000000000703792580
10570.00,8.3637788977,4.1714312720,2.0050141911,0.00000000001032418595
10580.00,8.3578363756,4.1686738098,2.0049149338,0.00000000001119815352
10590.00,8.3525746368,4.1666477650,2.0046270066,0.00000000001029043517
10600.00,8.3465510332,4.1634560448,2.0047169811,0.00000000001591082821
10610.00,8.3484398934,4.1636244838,2.0050895382,0.00000000001522337811
10620.00,8.3479035418,4.1643447608,2.0046139360,0.00000000001462296950
10630.00,8.3406591500,4.1626934018,2.0036688617,0.00000000001447553188
10640.00,8.3356512959,4.1609819277,2.0032894737,0.00000000001401012639
10650.00,8.3361975679,4.1618462450,2.0030046948,0.00000000001283773088
10660.00,8.3363321733,4.1605553147,2.0036585366,0.00000000001264766070
10670.00,8.3416492970,4.1638004303,2.0033739456,0.00000000001541700101
10680.00,8.3391493551,4.1631428557,2.0030898876,0.00000000002181899106
10690.00,8.3392077337,4.1637613579,2.0028063611,0.00000000001743671874
10700.00,8.3412722897,4.1644089912,2.0029906542,0.00000000001395328297
10710.00,8.3523866203,4.1695749372,2.0031746032,0.00000000001347721934
10720.00,8.3538405995,4.1701127463,2.0032649254,0.00000000001270272776
10730.00,8.3538906473,4.1691742626,2.0037278658,0.00000000001298694485
10740.00,8.3488294057,4.1674301830,2.0033519553,0.00000000000968647385
10750.00,8.3436443590,4.1640750631,2.0037209302,0.00000000001372590930
10760.00,8.3379753225,4.1620251656,2.0033457249,0.00000000001366196045
10770.00,8.3331405931,4.1594255081,2.0034354689,0.00000000001087840928
10780.00,8.3296940613,4.1582894313,2.0031539889,0.00000000001250199944
10790.00,8.3255976642,4.1568274858,2.0028730306,0.00000000001656097481
10800.00,8.3210471632,4.1547530912,2.0027777778,0.00000000001402256089
10810.00,8.3227448615,4.1550303400,2.0030527290,0.00000000001410427330
10820.00,8.3180164251,4.1532504716,2.0027726433,0.00000000001359445889
10830.00,8.3122655266,4.1507670441,2.0025854109,0.00000000001450217724
10840.00,8.3062556674,4.1479620138,2.0024907749,0.00000000001492317381
10850.00,8.3037054956,4.1459299907,2.0028571429,0.00000000001104183411
10860.00,8.3073954250,4.1477777718,2.0028545120,0.00000000001076294609
10870.00,8.3105901608,4.1488066064,2.0031278749,0.00000000001091571278
10880.00,8.3142232673,4.1515787392,2.0026654412,0.00000000001004529793
10890.00,8.3173773895,4.1514455849,2.0034894399,0.00000000000846078763
10900.00,8.3161813917,4.1504751451,2.0036697248,0.00000000000790123522
10910.00,8.3113627605,4.1486465534,2.0033913841,0.00000000000983391146
10920.00,8.3067007579,4.1455679483,2.0037545788,0.00000000000829913915
10930.00,8.3016234321,4.1419064278,2.0043000915,0.00000000000829913915
10940.00,8.3037746376,4.1431768008,2.0042047532,0.00000000000515854026
10950.00,8.3047978499,4.1438840946,2.0041095890,0.00000000000685673740
10960.00,8.3006318940,4.1412475218,2.0043795620,0.00000000001022115725
10970.00,8.2990401501,4.1402733388,2.0044667274,0.00000000001030464603
10980.00,8.3002247109,4.1386161993,2.0055555556,0.00000000001002042893
10990.00,8.3023910640,4.1398946367,2.0054595086,0.00000000001136335470
11000.00,8.3084793599,4.1418142372,2.0060000000,0.00000000001046274178
