Tempo decorrido,E[N],E[W],Lambda,Erro Little
17470.00,262.4264192070,130.1885430513,2.0157412707,-0.00000000023538859750
17480.00,262.4982624466,130.2432480151,2.0154462243,-0.00000000022697577151
17490.00,262.5661385094,130.2922817492,2.0152086907,-0.00000000022203039407
17500.00,262.6324401914,130.3257444381,2.0152000000,-0.00000000021412915885
17510.00,262.6996961808,130.3744595014,2.0149628784,-0.00000000019537083062
17520.00,262.7646992683,130.3924979092,2.0151826484,-0.00000000019406343199
17530.00,262.8335875533,130.3903325168,2.0157444381,-0.00000000020071411200
17540.00,262.9041252263,130.4406640776,2.0155074116,-0.00000000020179413696
17550.00,262.9702618981,130.5072560675,2.0149857550,-0.00000000019866774892
17560.00,263.0346885572,130.5434721346,2.0149202733,-0.00000000020855850380
17570.00,263.0980924853,130.5681133479,2.0150256118,-0.00000000019463186618
17580.00,263.1578032967,130.5724981502,2.0154152446,-0.00000000018701484805
17590.00,263.2240901334,130.5838549638,2.0157475839,-0.00000000018457058104
17600.00,263.2915382499,130.6142136874,2.0157954545,-0.00000000017649881556
17610.00,263.3616279374,130.6274861419,2.0161272005,-0.00000000017979573386
17620.00,263.4352298098,130.6535522068,2.0162883087,-0.00000000018110313249
17630.00,263.5075754957,130.6863552378,2.0163357913,-0.00000000017359980120
17640.00,263.5840487938,130.7138573761,2.0164965986,-0.00000000017416823539
17650.00,263.6588666170,130.7589141531,2.0163739377,-0.00000000017524826035
17660.00,263.7370079625,130.7652187271,2.0168742922,-0.00000000017257661966
17670.00,263.8172772844,130.8093074507,2.0168081494,-0.00000000017536194719
17680.00,263.8955692016,130.8597538421,2.0166289593,-0.00000000017956836018
17690.00,263.9683403881,130.9001188986,2.0165630300,-0.00000000017905676941
17700.00,264.0383115071,130.9537691571,2.0162711864,-0.00000000018218315745
17710.00,264.1093170162,130.9895822886,2.0162619989,-0.00000000017428192223
17720.00,264.1796294644,131.0213841448,2.0163092551,-0.00000000016808598957
17730.00,264.2459717418,131.0585509395,2.0162436548,-0.00000000017172396838
17740.00,264.3087502987,131.1196093485,2.0157835400,-0.00000000016711965145
17750.00,264.3720237315,131.1259234145,2.0161690141,-0.00000000016405010683
17760.00,264.4393820406,131.1709145639,2.0159909910,-0.00000000017365664462
17770.00,264.5056950660,131.2080563137,2.0159257175,-0.00000000018314949557
17780.00,264.5716401711,131.2559993930,2.0156917885,-0.00000000018485479814
17790.00,264.6362121788,131.3069173499,2.0154019112,-0.00000000018775381250
17800.00,264.7027130623,131.3294950111,2.0155617978,-0.00000000017598722479
17810.00,264.7719382828,131.3387984854,2.0159460977,-0.00000000018985701900
17820.00,264.8457465741,131.3723369228,2.0159932660,-0.00000000019679191610
17830.00,264.9187449950,131.4237562467,2.0157599551,-0.00000000020708057491
17840.00,264.9938634642,131.4360132397,2.0161434978,-0.00000000021401547201
17850.00,265.0711437522,131.4566697963,2.0164145658,-0.00000000021282176021
17860.00,265.1499137209,131.4890312108,2.0165173572,-0.00000000021213963919
17870.00,265.2263873779,131.5202581360,2.0166200336,-0.00000000020048673832
17880.00,265.3050938870,131.5562449028,2.0166666667,-0.00000000018928858481
17890.00,265.3804569673,131.6161115311,2.0163219676,-0.00000000020583001969
17900.00,265.4516414553,131.6593067901,2.0162011173,-0.00000000019133494789
17910.00,265.5263211600,131.6896436636,2.0163037409,-0.00000000019440449250
17920.00,265.6011379608,131.7382820521,2.0161272321,-0.00000000018678747438
17930.00,265.6764713854,131.7725900953,2.0161740100,-0.00000000019360868464
17940.00,265.7540449771,131.7788652780,2.0166666667,-0.00000000020139623302
17950.00,265.8346434779,131.8194383942,2.0166573816,-0.00000000019826984499
17960.00,265.9102933312,131.8794043088,2.0163140312,-0.00000000020145307644
17970.00,265.9803870526,131.9038402511,2.0164718976,-0.00000000019775825422
17980.00,266.0453194930,131.9293630230,2.0165739711,-0.00000000019969093046
17990.00,266.1079069439,131.9791924000,2.0162868260,-0.00000000019940671336
18000.00,266.1693625071,132.0211773252,2.0161111111,-0.00000000020344259610
18010.00,266.2270596977,132.0649299058,2.0158800666,-0.00000000019997514755
18020.00,266.2819287920,132.1145472697,2.0155382908,-0.00000000020310153559
18030.00,266.3346288181,132.1085410216,2.0160288408,-0.00000000019110757421
18040.00,266.3930024711,132.0872320749,2.0167960089,-0.00000000018957280190
18050.00,266.4549937719,132.1040634380,2.0170083102,-0.00000000019298340703
18060.00,266.5185341784,132.1361827015,2.0169988926,-0.00000000019070967028
18070.00,266.5834713189,132.1508648836,2.0172661871,-0.00000000018718537831
18080.00,266.6478922866,132.1761773468,2.0173672566,-0.00000000018343371266
18090.00,266.7113306185,132.2299926247,2.0170259812,-0.00000000018309265215
18100.00,266.7723134705,132.2789599162,2.0167403315,-0.00000000018309265215
18110.00,266.8362911945,132.3040447238,2.0168415240,-0.00000000018746959540
18120.00,266.9028497963,132.3412773181,2.0167770419,-0.00000000019417711883
18130.00,266.9716751410,132.3434356030,2.0172642030,-0.00000000018184209694
18140.00,267.0460649829,132.3483858476,2.0177508269,-0.00000000018150103642
18150.00,267.1258654786,132.3813471614,2.0178512397,-0.00000000018314949557
18160.00,267.2021875090,132.4162020785,2.0178964758,-0.00000000018530954549
18170.00,267.2802037223,132.4735761494,2.0176114474,-0.00000000018764012566
18180.00,267.3566902712,132.4904494667,2.0179317932,-0.00000000019457502276
18190.00,267.4350592604,132.5299331976,2.0179219351,-0.00000000020060042516
18200.00,267.5168262770,132.5819306223,2.0177472527,-0.00000000019656454242
18210.00,267.5996198621,132.6055588792,2.0180120813,-0.00000000020514789867
18220.00,267.6845961410,132.6302815026,2.0182766191,-0.00000000020679635782
18230.00,267.7725811331,132.6745346686,2.0182665935,-0.00000000020600054995
18240.00,267.8639378820,132.6988301413,2.0185855263,-0.00000000020918378141
18250.00,267.9574025232,132.7385954793,2.0186849315,-0.00000000021327650757
18260.00,268.0524426277,132.7971567200,2.0185104053,-0.00000000020492052499
18270.00,268.1445688213,132.8542717931,2.0183360701,-0.00000000021259438654
18280.00,268.2354938075,132.8999817538,2.0183260394,-0.00000000021873347578
18290.00,268.3245167494,132.9231443176,2.0186440678,-0.00000000021799451133
18300.00,268.4093294521,132.9622307665,2.0186885246,-0.00000000021884716261
18310.00,268.4979973649,132.9888368478,2.0189513927,-0.00000000021628920877
18320.00,268.5893728196,133.0671564189,2.0184497817,-0.00000000020810375645
18330.00,268.6772859809,133.1113749941,2.0184397163,-0.00000000019707613319
18340.00,268.7662665382,133.1345432237,2.0187568157,-0.00000000019969093046
18350.00,268.8559993702,133.1796671106,2.0187465940,-0.00000000021447021936
18360.00,268.9480243642,133.2079561718,2.0190087146,-0.00000000021475443646
18370.00,269.0422198931,133.2588864172,2.0189439303,-0.00000000022237145458
18380.00,269.1377410693,133.2853284706,2.0192600653,-0.00000000022453150450
18390.00,269.2384111513,133.3358749684,2.0192495922,-0.00000000022112089937
18400.00,269.3416585167,133.3410422340,2.0199456522,-0.00000000020912693799
18410.00,269.4491734212,133.3734649716,2.0202607279,-0.00000000020685320123
18420.00,269.5570581833,133.4311784301,2.0201954397,-0.00000000019917933969
18430.00,269.6656588560,133.4856599893,2.0201844818,-0.00000000020042989490
18440.00,269.7702416174,133.5417372803,2.0201193059,-0.00000000020270363166
18450.00,269.8750568723,133.5800080295,2.0203252033,-0.00000000019997514755
18460.00,269.9811037585,133.6403929795,2.0202058505,-0.00000000020253310140
18470.00,270.0857572515,133.6929203344,2.0201949107,-0.00000000019389290173
18480.00,270.1921532406,133.7319814632,2.0204004329,-0.00000000019122126105
18490.00,270.2986512881,133.7746804690,2.0205516495,-0.00000000017899992599
18500.00,270.4058199135,133.8284555485,2.0205405405,-0.00000000017882939574
18510.00,270.5147026921,133.8723403693,2.0206915181,-0.00000000017325874069
18520.00,270.6225539860,133.9264543148,2.0206803456,-0.00000000017553247744
18530.00,270.7291941691,133.9835470316,2.0206152186,-0.00000000018150103642
18540.00,270.8361181064,134.0157368873,2.0209277238,-0.00000000015870682546
18550.00,270.9434473909,134.0731706753,2.0208625337,-0.00000000016035528461
18560.00,271.0477081675,134.1612785981,2.0203125000,-0.00000000015410250853
18570.00,271.1508873541,134.1951915721,2.0205708131,-0.00000000016331114239
18580.00,271.2521222518,134.2388778884,2.0206673843,-0.00000000016916601453
18590.00,271.3545185633,134.2831416732,2.0207638515,-0.00000000016910917111
18600.00,271.4612940006,134.3081360965,2.0211827957,-0.00000000016132162273
18610.00,271.5692543256,134.3623071995,2.0211714132,-0.00000000016422063709
18620.00,271.6721243176,134.4246752623,2.0209989259,-0.00000000017467982616
18630.00,271.7748513554,134.4655409984,2.0211486849,-0.00000000017286083676
18640.00,271.8795182622,134.5109411936,2.0212446352,-0.00000000017945467334
18650.00,271.9815340256,134.5443253383,2.0215013405,-0.00000000017882939574
18660.00,272.0830352534,134.6131466176,2.0212218650,-0.00000000017695356291
18670.00,272.1854311025,134.6717018786,2.0211033744,-0.00000000017922729967
18680.00,272.2835353015,134.7352699188,2.0208779443,-0.00000000017450929590
18690.00,272.3781762671,134.7899839662,2.0207597646,-0.00000000017666934582
18700.00,272.4705432298,134.8221623201,2.0209625668,-0.00000000019002754925
18710.00,272.5642208771,134.8336040562,2.0214858365,-0.00000000018320633899
18720.00,272.6583639598,134.8845055186,2.0214209402,-0.00000000017882939574
18730.00,272.7562293148,134.9229921580,2.0215696743,-0.00000000017405454855
18740.00,272.8552562476,134.9620582807,2.0217182497,-0.00000000017689671949
18750.00,272.9555192414,135.0373611024,2.0213333333,-0.00000000018019363779
18760.00,273.0509607744,135.1174071940,2.0208422175,-0.00000000018650325728
18770.00,273.1414781056,135.1522524397,2.0209909430,-0.00000000018587797967
18780.00,273.2298829689,135.2003056981,2.0209265176,-0.00000000019412027541
18790.00,273.3169739518,135.2299007441,2.0211282597,-0.00000000019622348191
18800.00,273.4037462452,135.2771457367,2.0210638298,-0.00000000019991830413
18810.00,273.4914225584,135.3177172930,2.0211057948,-0.00000000020867219064
18820.00,273.5763976335,135.3783078320,2.0208289054,-0.00000000019667822926
18830.00,273.6583743027,135.4302922054,2.0206585236,-0.00000000019826984499
18840.00,273.7328174728,135.4999022909,2.0201698514,-0.00000000020344259610
18850.00,273.8005713738,135.5341588866,2.0201591512,-0.00000000020207835405
18860.00,273.8664643372,135.5497052199,2.0204135737,-0.00000000019855406208
18870.00,273.9306422164,135.5928655009,2.0202437732,-0.00000000019821300157
18880.00,273.9962550775,135.6011768557,2.0206038136,-0.00000000019355184122
18890.00,274.0618716427,135.6308293250,2.0206458444,-0.00000000019383605832
18900.00,274.1262102441,135.6776141418,2.0204232804,-0.00000000018661694412
18910.00,274.1959205403,135.6950840706,2.0206768905,-0.00000000018479795472
18920.00,274.2656504682,135.6948329505,2.0211945032,-0.00000000018678747438
18930.00,274.3370455547,135.7344556287,2.0211304807,-0.00000000019099388737
18940.00,274.4062385440,135.7978197645,2.0206969377,-0.00000000018684431780
18950.00,274.4711308660,135.8413102958,2.0205277045,-0.00000000017922729967
18960.00,274.5309345254,135.8574509594,2.0207278481,-0.00000000018366108634
18970.00,274.5878830035,135.9076405818,2.0204006326,-0.00000000019082335712
18980.00,274.6435994208,135.9359406736,2.0203898841,-0.00000000018860646378
18990.00,274.6989046690,135.9569496121,2.0204844655,-0.00000000017536194719
19000.00,274.7562519265,135.9931431632,2.0203684211,-0.00000000017843149180
19010.00,274.8123851705,136.0004020018,2.0206733298,-0.00000000017928414309
19020.00,274.8673315244,136.0247865327,2.0207150368,-0.00000000018462742446
19030.00,274.9200611975,136.0728455210,2.0203888597,-0.00000000019150547814
19040.00,274.9735737360,136.1035912324,2.0203256303,-0.00000000018525270207
19050.00,275.0292843149,136.1283482177,2.0203674541,-0.00000000019554136088
19060.00,275.0792370331,136.1962348778,2.0197271773,-0.00000000020042989490
19070.00,275.1232247298,136.2505491365,2.0192448873,-0.00000000020429524739
19080.00,275.1664370237,136.2867798047,2.0190251572,-0.00000000020503421183
19090.00,275.2088984734,136.3226308898,2.0188056574,-0.00000000020276047508
19100.00,275.2515558224,136.3373542235,2.0189005236,-0.00000000019446133592
19110.00,275.2941641005,136.3626613780,2.0188383046,-0.00000000018718537831
19120.00,275.3395115692,136.3610604607,2.0191945607,-0.00000000020099832909
19130.00,275.3871442379,136.3853281196,2.0191845269,-0.00000000019781509764
19140.00,275.4323835609,136.4048804947,2.0192267503,-0.00000000019338131096
19150.00,275.4759854115,136.4271521836,2.0192167102,-0.00000000019144863472
19160.00,275.5192109390,136.4457101914,2.0192588727,-0.00000000017945467334
19170.00,275.5629539785,136.4751034121,2.0191444966,-0.00000000017951151676
19180.00,275.6067373755,136.4904134593,2.0192387904,-0.00000000017939782992
19190.00,275.6540406362,136.5215639872,2.0191245440,-0.00000000017348611436
19200.00,275.7036609902,136.5468127793,2.0191145833,-0.00000000017553247744
19210.00,275.7547902936,136.5552052367,2.0193649141,-0.00000000016984813556
19220.00,275.8077067406,136.5609800494,2.0196670135,-0.00000000016666490410
19230.00,275.8621186554,136.6026817157,2.0194487780,-0.00000000016950707504
19240.00,275.9107524839,136.6344815658,2.0193347193,-0.00000000017848833522
19250.00,275.9579859971,136.6550364121,2.0193766234,-0.00000000017780621420
19260.00,276.0059062315,136.6829618950,2.0193146417,-0.00000000018411583369
19270.00,276.0520422592,136.7100011395,2.0192527244,-0.00000000017496404325
19280.00,276.1000015221,136.7519917112,2.0189834025,-0.00000000017649881556
19290.00,276.1482997161,136.7730685682,2.0190254018,-0.00000000016945023162
19300.00,276.1976925604,136.8157555161,2.0187564767,-0.00000000016541434888
19310.00,276.2448667734,136.8152139680,2.0191092698,-0.00000000015614887161
19320.00,276.2901040937,136.8488132875,2.0189440994,-0.00000000015347723092
19330.00,276.3358845873,136.8791679242,2.0188308329,-0.00000000015666046238
19340.00,276.3796409210,136.9050087190,2.0187693899,-0.00000000016115109247
19350.00,276.4245919047,136.9279331684,2.0187596899,-0.00000000015052137314
19360.00,276.4667913705,136.9354793393,2.0189566116,-0.00000000015444356904
19370.00,276.5138472820,136.9314386260,2.0193598348,-0.00000000015648993212
19380.00,276.5653251412,136.9681079740,2.0191950464,-0.00000000014654233382
19390.00,276.6178531207,136.9738028503,2.0194945848,-0.00000000015421619537
19400.00,276.6737172797,136.9986501756,2.0195360825,-0.00000000014750867194
19410.00,276.7255785487,137.0459898358,2.0192168985,-0.00000000013989165382
19420.00,276.7803315211,137.0563016508,2.0194644696,-0.00000000015273826648
19430.00,276.8316931696,137.0859086650,2.0194029851,-0.00000000015597834135
19440.00,276.8853348484,137.0956881834,2.0196502058,-0.00000000016240164769
19450.00,276.9407839330,137.1308107816,2.0195372751,-0.00000000016098056221
19460.00,276.9973906789,137.1385850154,2.0198355601,-0.00000000016353851606
19470.00,277.0548424440,137.1677206527,2.0198253724,-0.00000000015262457964
19480.00,277.1114186916,137.2068839721,2.0196611910,-0.00000000015222667571
19490.00,277.1681223963,137.2251868492,2.0198050282,-0.00000000014529177861
19500.00,277.2254712359,137.2473009318,2.0198974359,-0.00000000015415935195
19510.00,277.2839870808,137.2734803712,2.0199384931,-0.00000000015114665075
19520.00,277.3400275614,137.3228150572,2.0196209016,-0.00000000014534862203
19530.00,277.3922215326,137.3423776533,2.0197132616,-0.00000000015069190340
19540.00,277.4411201006,137.4055732440,2.0191402252,-0.00000000015029399947
19550.00,277.4851094412,137.4280257784,2.0191304348,-0.00000000015126033759
19560.00,277.5290246183,137.4539214933,2.0190695297,-0.00000000015506884665
19570.00,277.5748725320,137.4529416866,2.0194174757,-0.00000000014375700630
19580.00,277.6245380957,137.4677807935,2.0195607763,-0.00000000013591261450
19590.00,277.6732622668,137.5169179849,2.0191934661,-0.00000000012818190953
19600.00,277.7222099296,137.5348758053,2.0192857143,-0.00000000013034195945
19610.00,277.7712997858,137.5494353376,2.0194288628,-0.00000000012505552149
19620.00,277.8212092628,137.5609369271,2.0196228338,-0.00000000012698819774
19630.00,277.8727224244,137.5801836505,2.0197147224,-0.00000000012721557141
19640.00,277.9213507298,137.6014754547,2.0197556008,-0.00000000012505552149
19650.00,277.9704671091,137.6264784997,2.0197455471,-0.00000000012806822269
19660.00,278.0166585826,137.6534995778,2.0196846389,-0.00000000012818190953
19670.00,278.0660660559,137.6474612271,2.0201321810,-0.00000000012863665688
19680.00,278.1188519677,137.6673627126,2.0202235772,-0.00000000012579448594
19690.00,278.1711541325,137.6835681575,2.0203656679,-0.00000000014091483536
19700.00,278.2283681902,137.7022121734,2.0205076142,-0.00000000013920953279
19710.00,278.2843612042,137.7410100032,2.0203450025,-0.00000000013204726201
19720.00,278.3409636484,137.7697297545,2.0203346856,-0.00000000013045564629
19730.00,278.3984896538,137.8231093710,2.0199695895,-0.00000000013176304492
19740.00,278.4575207824,137.8564808328,2.0199088146,-0.00000000012659029380
19750.00,278.5202121195,137.8363784044,2.0206582278,-0.00000000012579448594
19760.00,278.5873241838,137.8668518088,2.0206983806,-0.00000000012153122952
19770.00,278.6507478088,137.8782451303,2.0209914011,-0.00000000012522605175
19780.00,278.7136197978,137.9066289675,2.0210313448,-0.00000000013034195945
19790.00,278.7763868460,137.9453091885,2.0209196564,-0.00000000012880718714
19800.00,278.8405663972,137.9777881408,2.0209090909,-0.00000000012056489140
19810.00,278.9069360848,138.0113504482,2.0208985361,-0.00000000011601741789
19820.00,278.9742028663,138.0453562893,2.0208879919,-0.00000000012306600183
19830.00,279.0418425569,138.0864378595,2.0207766011,-0.00000000012778400560
19840.00,279.1094221439,138.1343777524,2.0205645161,-0.00000000013079670680
19850.00,279.1782719133,138.1450504171,2.0209068010,-0.00000000011709744285
19860.00,279.2465009862,138.2001921201,2.0205941591,-0.00000000012056489140
19870.00,279.3174197516,138.2153438044,2.0208857574,-0.00000000012005330063
19880.00,279.3912127986,138.2594605939,2.0207746479,-0.00000000011488054952
19890.00,279.4641155120,138.3203418488,2.0204122675,-0.00000000011436895875
19900.00,279.5358439426,138.3668704937,2.0202512563,-0.00000000011624479157
19910.00,279.6082942340,138.4275198478,2.0198895028,-0.00000000011533529687
19920.00,279.6793995046,138.4702897583,2.0197791165,-0.00000000011698375602
19930.00,279.7470248598,138.5285413934,2.0194179629,-0.00000000011965539670
19940.00,279.8149000239,138.5593798172,2.0194583751,-0.00000000011476686268
19950.00,279.8845006822,138.6013947429,2.0193483709,-0.00000000010874146028
19960.00,279.9550762050,138.6645322610,2.0189378758,-0.00000000010982148524
19970.00,280.0258393096,138.6795955514,2.0192288433,-0.00000000011601741789
19980.00,280.0993710100,138.6994828318,2.0194694695,-0.00000000012033751773
19990.00,280.1755740425,138.7378861283,2.0194597299,-0.00000000012568079910
20000.00,280.2504179805,138.8065467957,2.0190000000,-0.00000000012403233995
20010.00,280.3246216181,138.8508262434,2.0188905547,-0.00000000012687451090
20020.00,280.4025095562,138.8557000425,2.0193806194,-0.00000000012295231500
20030.00,280.4851570787,138.9075954083,2.0192211682,-0.00000000013113776731
20040.00,280.5681995498,138.9356475075,2.0194111776,-0.00000000011266365618
20050.00,280.6519030831,138.9606029737,2.0196508728,-0.00000000010822986951
20060.00,280.7377551973,139.0003546652,2.0196909272,-0.00000000009703171600
20070.00,280.8245132768,139.0542776440,2.0195316393,-0.00000000009788436728
20080.00,280.9151670690,139.0792582166,2.0198207171,-0.00000000011164047464
20090.00,281.0056682004,139.1350307861,2.0196615231,-0.00000000010896883396
20100.00,281.0947083424,139.1900777908,2.0195024876,-0.00000000010857093002
20110.00,281.1796847621,139.2465391196,2.0192938836,-0.00000000011118572729
20120.00,281.2654150500,139.2896561683,2.0192842942,-0.00000000010538769857
20130.00,281.3530811015,139.3200217105,2.0194734228,-0.00000000010624034985
20140.00,281.4390478827,139.3838200059,2.0191658391,-0.00000000010993517208
20150.00,281.5251782545,139.4134269312,2.0193548387,-0.00000000010243184079
20160.00,281.6095140781,139.4661312260,2.0191964286,-0.00000000010663825378
20170.00,281.6929437941,139.4978314837,2.0193356470,-0.00000000011118572729
20180.00,281.7780110566,139.5645942401,2.0189791873,-0.00000000010180656318
20190.00,281.8606005852,139.6027260774,2.0190193165,-0.00000000010305711839
20200.00,281.9444077325,139.6380384494,2.0191089109,-0.00000000010641088011
20210.00,282.0249520061,139.7059728429,2.0187036121,-0.00000000010066969480
20220.00,282.1021250025,139.7448421665,2.0186943620,-0.00000000010595613276
20230.00,282.1814836275,139.7813710862,2.0187345526,-0.00000000010351186575
20240.00,282.2585199516,139.8235949832,2.0186758893,-0.00000000011124257071
20250.00,282.3325950841,139.8575075333,2.0187160494,-0.00000000010970779840
20260.00,282.4042261125,139.9210002456,2.0183119447,-0.00000000010646772353
20270.00,282.4758671733,139.9605433294,2.0182535767,-0.00000000009640643839
20280.00,282.5481676317,139.9696330933,2.0186390533,-0.00000000009396217138
20290.00,282.6208812803,139.9960372349,2.0187777230,-0.00000000009299583326
20300.00,282.6941826424,140.0159056176,2.0190147783,-0.00000000008088818504
20310.00,282.7730890098,140.0522212742,2.0190546529,-0.00000000008782308214
20320.00,282.8511528812,140.1051952940,2.0188484252,-0.00000000009015366231
20330.00,282.9318805663,140.1389970012,2.0189375307,-0.00000000008782308214
20340.00,283.0154391608,140.1639647561,2.0191740413,-0.00000000008100187188
20350.00,283.1008476344,140.2205678178,2.0189680590,-0.00000000008060396794
20360.00,283.1810001453,140.2916310913,2.0185166994,-0.00000000008037659427
20370.00,283.2589411354,140.3342891071,2.0184585174,-0.00000000007776179700
20380.00,283.3354102960,140.3591556110,2.0186457311,-0.00000000007457856555
20390.00,283.4104429172,140.4140184931,2.0183913683,-0.00000000008424194675
20400.00,283.4787350400,140.4689498122,2.0180882353,-0.00000000008481038094
20410.00,283.5436719237,140.5051554813,2.0180303773,-0.00000000008367351256
20420.00,283.6097428708,140.5419212615,2.0179725759,-0.00000000008373035598
20430.00,283.6751800734,140.5715515887,2.0180127264,-0.00000000009055156625
20440.00,283.7373689463,140.6166186903,2.0178082192,-0.00000000008640199667
20450.00,283.7986678536,140.6816977168,2.0173105134,-0.00000000009026734915
20460.00,283.8600822881,140.7025046301,2.0174486804,-0.00000000008736833479
20470.00,283.9221942704,140.7475193548,2.0172447484,-0.00000000008395772966
20480.00,283.9818980367,140.7947436766,2.0169921875,-0.00000000007571543392
20490.00,284.0377407729,140.8264163486,2.0169350903,-0.00000000007958078641
20500.00,284.0946539522,140.8654316472,2.0167804878,-0.00000000008225242709
20510.00,284.1497223698,140.8967145953,2.0167235495,-0.00000000007776179700
20520.00,284.2014358291,140.9433613654,2.0164230019,-0.00000000007838707461
20530.00,284.2552462609,140.9637963656,2.0165124208,-0.00000000008174083632
20540.00,284.3083950892,140.9873113263,2.0165530672,-0.00000000008162714948
20550.00,284.3630174104,141.0285743746,2.0163503650,-0.00000000007764811016
20560.00,284.4179177321,141.0529557993,2.0163910506,-0.00000000008128608897
20570.00,284.4707926418,141.0831373480,2.0163344677,-0.00000000007298694982
20580.00,284.5250588226,141.0936052281,2.0165694849,-0.00000000006207301340
20590.00,284.5821185014,141.1360604076,2.0163671685,-0.00000000006343725545
20600.00,284.6400588207,141.1619531924,2.0164077670,-0.00000000006110667528
20610.00,284.6985827620,141.1779459777,2.0165938865,-0.00000000006309619494
20620.00,284.7560122513,141.2341601150,2.0161978661,-0.00000000006286882126
20630.00,284.8132018214,141.2528873134,2.0163354338,-0.00000000005644551493
20640.00,284.8711525876,141.2855774080,2.0162790698,-0.00000000005701394912
20650.00,284.9303091987,141.2985011156,2.0165133172,-0.00000000006218670023
20660.00,284.9927697823,141.3300358537,2.0165053243,-0.00000000006394884622
20670.00,285.0546091108,141.3782217660,2.0162554427,-0.00000000006252776075
20680.00,285.1150211601,141.4019530335,2.0163442940,-0.00000000006127720553
20690.00,285.1761527134,141.4328251508,2.0163363944,-0.00000000006241407391
20700.00,285.2374537780,141.4705600250,2.0162318841,-0.00000000005940137271
20710.00,285.2997085398,141.5291023249,2.0158377595,-0.00000000006571099220
20720.00,285.3637512562,141.5580197283,2.0158783784,-0.00000000006787104212
20730.00,285.4220353838,141.6078020608,2.0155812832,-0.00000000006468781066
20740.00,285.4785418487,141.6194258980,2.0158148505,-0.00000000007020162229
20750.00,285.5351257932,141.6548046720,2.0157108434,-0.00000000006366462912
20760.00,285.5920582407,141.6632688779,2.0159922929,-0.00000000006752998161
20770.00,285.6441077963,141.7133194537,2.0156475686,-0.00000000006480149750
20780.00,285.6933701696,141.7315212864,2.0157362849,-0.00000000006974687494
20790.00,285.7365833828,141.7805572574,2.0153439153,-0.00000000007275957614
20800.00,285.7757026725,141.8140192196,2.0151442308,-0.00000000007128164725
20810.00,285.8098191754,141.8585240308,2.0147525228,-0.00000000007844391803
20820.00,285.8409229273,141.8879912106,2.0145533141,-0.00000000007327116691
20830.00,285.8693986627,141.9127639215,2.0144023044,-0.00000000007531752999
20840.00,285.8980528966,141.9240947659,2.0144433781,-0.00000000008071765478
20850.00,285.9267236144,141.9286779203,2.0145803357,-0.00000000009049472283
20860.00,285.9556486294,141.9232650585,2.0148609779,-0.00000000008202505342
20870.00,285.9865858575,141.9458724993,2.0147580259,-0.00000000007560174708
20880.00,286.0152599724,141.9234921986,2.0152777778,-0.00000000009515588317
20890.00,286.0447198070,141.9453689520,2.0151747247,-0.00000000009595169104
20900.00,286.0732633449,141.9533038275,2.0152631579,-0.00000000009811174095
20910.00,286.1009717377,141.9776751243,2.0151123864,-0.00000000009373479770
20920.00,286.1300058798,141.9791205647,2.0152963671,-0.00000000009652012523
20930.00,286.1583777101,141.9903474425,2.0153368371,-0.00000000009237055565
20940.00,286.1888967224,141.9992772402,2.0154250239,-0.00000000010959411156
20950.00,286.2198277969,142.0084166335,2.0155131265,-0.00000000011959855328
20960.00,286.2516394596,142.0146365053,2.0156488550,-0.00000000012624923329
20970.00,286.2862202799,142.0188786732,2.0158321412,-0.00000000012124701243
20980.00,286.3195939197,142.0326077705,2.0158722593,-0.00000000011635847841
20990.00,286.3561748332,142.0412163189,2.0160076227,-0.00000000011669953892
21000.00,286.3919825501,142.0528044205,2.0160952381,-0.00000000011749534679
21010.00,286.4296078886,142.0619452265,2.0162303665,-0.00000000011755219020
21020.00,286.4662458599,142.0806608616,2.0162226451,-0.00000000012283862816
21030.00,286.5014979313,142.0986887455,2.0162149311,-0.00000000012460077414
21040.00,286.5364886741,142.1299884882,2.0160171103,-0.00000000010862777344
21050.00,286.5676138746,142.1426144508,2.0160570071,-0.00000000010527401173
21060.00,286.5977960749,142.1681683038,2.0159069326,-0.00000000010334133549
21070.00,286.6261265226,142.1994934267,2.0156620788,-0.00000000010754774848
21080.00,286.6550047580,142.2009577893,2.0158444023,-0.00000000011249312593
21090.00,286.6848524683,142.2263305629,2.0156946420,-0.00000000011124257071
21100.00,286.7149711826,142.2384532106,2.0157345972,-0.00000000011124257071
21110.00,286.7472809624,142.2717254123,2.0154902890,-0.00000000010578560250
21120.00,286.7810341513,142.2789626798,2.0156250000,-0.00000000010771827874
21130.00,286.8173439321,142.2640957110,2.0160908661,-0.00000000010464873412
21140.00,286.8560640954,142.2938544473,2.0159413434,-0.00000000010555822882
21150.00,286.8982720704,142.2952994464,2.0162174941,-0.00000000010140865925
21160.00,286.9411735126,142.3271268525,2.0160680529,-0.00000000009271161616
21170.00,286.9824638610,142.3548141886,2.0159659896,-0.00000000008151346265
21180.00,287.0240561703,142.3893172270,2.0157695940,-0.00000000007901235222
21190.00,287.0644364112,142.4132092701,2.0157149599,-0.00000000007366907084
21200.00,287.1054267912,142.4240698235,2.0158490566,-0.00000000008020606401
21210.00,287.1439297154,142.4370351575,2.0159358793,-0.00000000008634515325
21220.00,287.1859030111,142.4317501495,2.0163053723,-0.00000000010038547771
21230.00,287.2297778515,142.4207815720,2.0167687235,-0.00000000010265921446
