Tempo decorrido,E[N],E[W],Lambda,Erro Little
10110.00,4.3419568725,2.1775476949,1.9939663699,0.00000000005633804534
10120.00,4.3409103822,2.1766927493,1.9942687747,0.00000000005324984897
10130.00,4.3389866309,2.1756142440,1.9943731491,0.00000000004797140463
10140.00,4.3375068747,2.1745436423,1.9946745562,0.00000000004650058116
10150.00,4.3349391407,2.1733579786,1.9945812808,0.00000000005054445751
10160.00,4.3336911342,2.1722976922,1.9949803150,0.00000000004596767411
10170.00,4.3309958528,2.1716905543,1.9942969518,0.00000000004472688886
10180.00,4.3283646330,2.1711136715,1.9936149312,0.00000000004355182881
10190.00,4.3260524860,2.1699470752,1.9936211973,0.00000000003787903324
10200.00,4.3310528414,2.1709538052,1.9950000000,0.00000000003687272709
10210.00,4.3321399302,2.1720265511,1.9945151812,0.00000000003951239336
10220.00,4.3289553632,2.1710630980,1.9939334638,0.00000000003987299380
10230.00,4.3282611350,2.1702828846,1.9943304008,0.00000000004160760625
10240.00,4.3259119707,2.1695238799,1.9939453125,0.00000000004367528561
10250.00,4.3237846967,2.1683444954,1.9940487805,0.00000000004419753452
10260.00,4.3209663225,2.1669247993,1.9940545809,0.00000000004226397010
10270.00,4.3195722206,2.1656906222,1.9945472249,0.00000000003744204946
10280.00,4.3278453572,2.1687749962,1.9955252918,0.00000000003736300158
10290.00,4.3432229360,2.1767943116,1.9952380952,0.00000000004352429528
10300.00,4.3525771523,2.1809469093,1.9957281553,0.00000000004444000723
10310.00,4.3634263344,2.1862723189,1.9958292919,0.00000000004287858957
10320.00,4.3626190020,2.1860756543,1.9956395349,0.00000000004285016786
10330.00,4.3617740067,2.1851176280,1.9961277832,0.00000000004029754308
10340.00,4.3597816379,2.1843270731,1.9959381044,0.00000000003984990116
10350.00,4.3592775982,2.1845989997,1.9954589372,0.00000000003870326282
10360.00,4.3627323402,2.1859025509,1.9958494208,0.00000000003928857240
10370.00,4.3613643003,2.1858463967,1.9952748312,0.00000000004005418219
10380.00,4.3607920842,2.1854491036,1.9953757225,0.00000000004052136404
10390.00,4.3579858625,2.1841432208,1.9952839269,0.00000000003916067470
10400.00,4.3546399680,2.1828821356,1.9949038462,0.00000000004182965085
10410.00,4.3522890317,2.1818033718,1.9948126801,0.00000000003895817002
10420.00,4.3498349747,2.1802530394,1.9951055662,0.00000000003351452449
10430.00,4.3471426276,2.1794221114,1.9946308725,0.00000000003199129850
10440.00,4.3441234310,2.1774845698,1.9950191571,0.00000000003572964147
10450.00,4.3415416603,2.1763940492,1.9948325359,0.00000000004131894826
10460.00,4.3385898653,2.1745962907,1.9951242830,0.00000000004299849365
10470.00,4.3367120374,2.1739622250,1.9948424069,0.00000000004316547120
10480.00,4.3360141336,2.1731912061,1.9952290076,0.00000000004519051799
10490.00,4.3373236021,2.1734271800,1.9956148713,0.00000000004780353891
10500.00,4.3346751985,2.1726139474,1.9951428571,0.00000000004826272715
10510.00,4.3313300052,2.1712428863,1.9948620362,0.00000000004930722497
10520.00,4.3295126734,2.1698096005,1.9953422053,0.00000000004652545016
10530.00,4.3264658338,2.1686906855,1.9949667616,0.00000000004855316149
10540.00,4.3263685545,2.1684304800,1.9951612903,0.00000000004683009536
10550.00,4.3291414287,2.1696091432,1.9953554502,0.00000000004357225691
10560.00,4.3332522220,2.1715614780,1.9954545455,0.00000000003892264289
10570.00,4.3332304214,2.1713399807,1.9956480605,0.00000000003979216956
10580.00,4.3351843699,2.1720059968,1.9959357278,0.00000000003964828466
10590.00,4.3332871678,2.1718733071,1.9951841360,0.00000000003933120496
10600.00,4.3304928400,2.1705704607,1.9950943396,0.00000000004193534409
10610.00,4.3284968031,2.1700775448,1.9946277097,0.00000000003866951204
10620.00,4.3257878570,2.1685091830,1.9948210923,0.00000000004109068641
10630.00,4.3240359767,2.1673190509,1.9951081844,0.00000000004222400207
10640.00,4.3227569853,2.1667750658,1.9950187970,0.00000000004085887184
10650.00,4.3200452786,2.1662263862,1.9942723005,0.00000000003870859189
10660.00,4.3187703265,2.1655812446,1.9942776735,0.00000000003890487932
10670.00,4.3226869363,2.1671319649,1.9946579194,0.00000000003996447617
10680.00,4.3250113523,2.1688008847,1.9941947566,0.00000000003725020292
10690.00,4.3214968221,2.1674392900,1.9938260056,0.00000000003733280352
10700.00,4.3252817518,2.1682133869,1.9948598131,0.00000000003357669698
10710.00,4.3287344658,2.1704469161,1.9943977591,0.00000000003368860746
10720.00,4.3270852905,2.1698173035,1.9942164179,0.00000000003300471008
10730.00,4.3235897920,2.1686667197,1.9936626281,0.00000000003723510389
10740.00,4.3207299847,2.1674283062,1.9934823091,0.00000000003255706815
10750.00,4.3175793959,2.1661445142,1.9932093023,0.00000000002873434823
10760.00,4.3154524263,2.1649696059,1.9933085502,0.00000000002683364642
10770.00,4.3128337389,2.1639515196,1.9930362117,0.00000000002633893104
10780.00,4.3124449688,2.1640516136,1.9927643785,0.00000000002397282373
10790.00,4.3132587378,2.1648554182,1.9924003707,0.00000000002227729112
10800.00,4.3128715186,2.1642511105,1.9927777778,0.00000000002108979658
10810.00,4.3140300866,2.1641220120,1.9934320074,0.00000000002127453769
10820.00,4.3138806850,2.1644418739,1.9930683919,0.00000000001722177956
10830.00,4.3111000781,2.1632402282,1.9928901200,0.00000000001473399180
10840.00,4.3079562112,2.1618557164,1.9927121771,0.00000000001824940199
10850.00,4.3064324068,2.1614836292,1.9923502304,0.00000000002251709930
10860.00,4.3051452576,2.1611295875,1.9920810313,0.00000000001959232776
10870.00,4.3037025297,2.1597990073,1.9926402944,0.00000000002183675463
10880.00,4.3035365081,2.1606052885,1.9918198529,0.00000000002548272704
10890.00,4.3001019611,2.1592710082,1.9914600551,0.00000000002550049061
10900.00,4.2973296322,2.1581686782,1.9911926606,0.00000000002350386552
10910.00,4.2987818319,2.1573995945,1.9925756187,0.00000000002291855594
10920.00,4.3008995219,2.1578599944,1.9931318681,0.00000000002703437474
10930.00,4.2991187823,2.1569597562,1.9931381519,0.00000000002109779018
10940.00,4.2977377029,2.1560622951,1.9933272395,0.00000000001953637252
10950.00,4.3018577170,2.1582214790,1.9932420091,0.00000000001958255780
10960.00,4.3020360999,2.1585019069,1.9930656934,0.00000000001835775976
10970.00,4.2994915395,2.1567251447,1.9935278031,0.00000000001808952987
10980.00,4.2971417998,2.1558355552,1.9932604736,0.00000000001542588279
10990.00,4.2952164013,2.1549613445,1.9931756142,0.00000000001285727080
11000.00,4.2937883862,2.1550245128,1.9924545455,0.00000000001170530339
11010.00,4.2916493046,2.1535508338,1.9928247048,0.00000000001523225990
11020.00,4.2900901385,2.1523693752,1.9931941924,0.00000000001413891226
11030.00,4.2882065786,2.1511241842,1.9934723481,0.00000000001332800537
11040.00,4.2866535874,2.1500456864,1.9937500000,0.00000000001214228718
11050.00,4.2855102676,2.1490759454,1.9941176471,0.00000000001105249225
11060.00,4.2824867346,2.1479435529,1.9937613020,0.00000000001116529091
11070.00,4.2799782380,2.1468738545,1.9935862692,0.00000000001440003672
11080.00,4.2776725253,2.1458082027,1.9935018051,0.00000000001747046952
11090.00,4.2757041673,2.1447175003,1.9935978359,0.00000000002070699168
11100.00,4.2744708878,2.1439957910,1.9936936937,0.00000000002161115731
11110.00,4.2720050180,2.1429463495,1.9935193519,0.00000000002241140606
11120.00,4.2706681851,2.1422694974,1.9935251799,0.00000000002574562785
11130.00,4.2688203507,2.1411433305,1.9937106918,0.00000000002342037675
11140.00,4.2658613273,2.1400385115,1.9933572711,0.00000000002256062004
11150.00,4.2628557429,2.1389092581,1.9930044843,0.00000000002509725761
11160.00,4.2647974107,2.1399729825,1.9929211470,0.00000000002254996190
11170.00,4.2630989782,2.1389217799,1.9931065354,0.00000000002401279176
11180.00,4.2599546612,2.1377213121,1.9927549195,0.00000000002549072065
11190.00,4.2574814823,2.1365690998,1.9926720286,0.00000000002838440594
11200.00,4.2576148684,2.1365332912,1.9927678571,0.00000000002750422112
11210.00,4.2559754471,2.1358949170,1.9925958965,0.00000000002817301947
11220.00,4.2543421970,2.1348772061,1.9927807487,0.00000000002406252975
11230.00,4.2528765026,2.1347071525,1.9922528940,0.00000000003069899890
11240.00,4.2501413619,2.1332316204,1.9923487544,0.00000000002753886008
11250.00,4.2499519946,2.1334148382,1.9920888889,0.00000000002464428661
11260.00,4.2484783525,2.1325724968,1.9921847247,0.00000000003020339534
11270.00,4.2459125070,2.1317518579,1.9917480035,0.00000000002774758201
11280.00,4.2450406848,2.1312114529,1.9918439716,0.00000000002699529489
11290.00,4.2449833821,2.1310801896,1.9919397697,0.00000000002158895285
11300.00,4.2432709162,2.1302128638,1.9919469027,0.00000000002002042976
11310.00,4.2467590590,2.1314833122,1.9923961096,0.00000000002164313173
11320.00,4.2471339025,2.1314752516,1.9925795053,0.00000000002024691526
11330.00,4.2451732215,2.1305786312,1.9924977935,0.00000000002057287674
11340.00,4.2478794982,2.1316467612,1.9927689594,0.00000000002054800774
11350.00,4.2566733959,2.1356751411,1.9931277533,0.00000000002137312549
11360.00,4.2646079044,2.1395550852,1.9932218310,0.00000000001956657059
11370.00,4.2635574644,2.1389273019,1.9933157432,0.00000000001877964451
11380.00,4.2608570454,2.1378490003,1.9930579965,0.00000000002144151523
11390.00,4.2584960854,2.1375053064,1.9922739245,0.00000000001985522857
11400.00,4.2553822592,2.1360291381,1.9921929825,0.00000000002036859570
11410.00,4.2536375882,2.1348642949,1.9924627520,0.00000000001984901132
11420.00,4.2521516912,2.1343928756,1.9922066550,0.00000000002087041651
11430.00,4.2487301250,2.1334176219,1.9915135608,0.00000000002260946985
11440.00,4.2497168528,2.1332497058,1.9921328671,0.00000000002636024732
11450.00,4.2555202629,2.1370924127,1.9912663755,0.00000000002494626727
11460.00,4.2532921904,2.1363397836,1.9909249564,0.00000000002480948780
11470.00,4.2505006742,2.1346487470,1.9911944202,0.00000000002235811536
11480.00,4.2494074269,2.1333448752,1.9918989547,0.00000000002132694021
11490.00,4.2478451965,2.1321803900,1.9922541340,0.00000000002456079784
11500.00,4.2464800600,2.1317670984,1.9920000000,0.00000000002756728179
11510.00,4.2442950675,2.1305698559,1.9920938315,0.00000000002691358247
11520.00,4.2427258912,2.1293108942,1.9925347222,0.00000000002707256641
11530.00,4.2421908488,2.1287574743,1.9928013877,0.00000000002969091639
11540.00,4.2392320405,2.1272660672,1.9928076256,0.00000000002772893026
11550.00,4.2361626016,2.1263658430,1.9922077922,0.00000000002869349203
11560.00,4.2334665112,2.1253744840,1.9918685121,0.00000000002761080253
11570.00,4.2301747710,2.1247285479,1.9909248055,0.00000000002756284090
11580.00,4.2272880523,2.1232702514,1.9909326425,0.00000000002839062319
11590.00,4.2238794289,2.1221016334,1.9904227783,0.00000000003221423128
11600.00,4.2224271459,2.1209957516,1.9907758621,0.00000000002941114019
11610.00,4.2232583278,2.1209459809,1.9912144703,0.00000000002314060055
11620.00,4.2213178815,2.1203299811,1.9908777969,0.00000000002316902226
11630.00,4.2184825128,2.1192635690,1.9905417025,0.00000000001772804126
11640.00,4.2169896144,2.1185049249,1.9905498282,0.00000000002015276834
11650.00,4.2172389825,2.1188956806,1.9903004292,0.00000000001271782679
11660.00,4.2143971731,2.1178240330,1.9899656947,0.00000000000973177094
11670.00,4.2117974544,2.1169642645,1.9895458440,0.00000000001947775274
11680.00,4.2096400005,2.1164168046,1.9890410959,0.00000000002566924451
11690.00,4.2069589296,2.1155138249,1.9886227545,0.00000000003919176095
11700.00,4.2052108790,2.1140792886,1.9891452991,0.00000000004378186702
11710.00,4.2032231918,2.1133423605,1.9888983775,0.00000000004530953390
11720.00,4.2061689187,2.1139065063,1.9897610922,0.00000000005634337441
11730.00,4.2076941735,2.1141203056,1.9902813299,0.00000000005394529268
11740.00,4.2070534696,2.1134278020,1.9906303237,0.00000000005687894600
11750.00,4.2052022289,2.1124893625,1.9906382979,0.00000000006293632282
11760.00,4.2063411158,2.1121507908,1.9914965986,0.00000000006561595711
11770.00,4.2106985958,2.1137900909,1.9920135939,0.00000000007131895075
11780.00,4.2175520997,2.1173136047,1.9919354839,0.00000000006054712287
11790.00,4.2148309868,2.1162106010,1.9916878711,0.00000000006610356706
11800.00,4.2130074692,2.1149275987,1.9920338983,0.00000000007333156304
11810.00,4.2124510769,2.1148209155,1.9918712955,0.00000000007666578483
11820.00,4.2092430776,2.1138315493,1.9912859560,0.00000000007688694126
11830.00,4.2062037765,2.1129252940,1.9907016061,0.00000000007127010093
11840.00,4.2041055047,2.1122213857,1.9903716216,0.00000000007149658643
11850.00,4.2025278078,2.1115991571,1.9902109705,0.00000000007044231864
11860.00,4.2001580928,2.1107574144,1.9898819562,0.00000000006973976951
11870.00,4.1976646763,2.1098526299,1.9895534962,0.00000000006517186790
11880.00,4.1952519055,2.1088090309,1.9893939394,0.00000000005744205112
11890.00,4.1933942196,2.1072421821,1.9899915896,0.00000000006175060463
11900.00,4.1960549409,2.1082142198,1.9903361345,0.00000000006693667842
11910.00,4.2050945105,2.1123908903,1.9906801008,0.00000000006755573878
11920.00,4.2165494171,2.1185832512,1.9902684564,0.00000000006706102340
11930.00,4.2213800316,2.1214484088,1.9898575021,0.00000000007006217828
11940.00,4.2287278273,2.1244166389,1.9905360134,0.00000000007169731475
11950.00,4.2306837813,2.1256588961,1.9902928870,0.00000000007397549240
11960.00,4.2337162608,2.1269951474,1.9904682274,0.00000000007393197166
11970.00,4.2370859942,2.1287689129,1.9903926483,0.00000000007067413321
11980.00,4.2385240988,2.1291256951,1.9907345576,0.00000000006042988332
11990.00,4.2424435023,2.1315327519,1.9903252711,0.00000000005290967664
12000.00,4.2397654433,2.1306246207,1.9899166667,0.00000000005578026929
12010.00,4.2379040664,2.1297693462,1.9898417985,0.00000000005423483884
12020.00,4.2355273647,2.1286548866,1.9897670549,0.00000000005569589234
12030.00,4.2342289657,2.1281710657,1.9896093101,0.00000000005052847030
12040.00,4.2325759493,2.1276862941,1.9892857143,0.00000000004790035035
12050.00,4.2327143687,2.1278351332,1.9892116183,0.00000000004549338684
12060.00,4.2306430820,2.1264297561,1.9895522388,0.00000000005103206746
12070.00,4.2286569493,2.1251567380,1.9898094449,0.00000000005324896080
12080.00,4.2300559385,2.1254086905,1.9902317881,0.00000000005408473669
12090.00,4.2301718499,2.1259884297,1.9897435897,0.00000000005823785898
12100.00,4.2318670381,2.1265663508,1.9900000000,0.00000000005954969851
12110.00,4.2336478172,2.1273641106,1.9900908340,0.00000000005368683276
12120.00,4.2375455120,2.1285196902,1.9908415842,0.00000000005678657544
12130.00,4.2451215115,2.1329352968,1.9902720528,0.00000000005952038862
12140.00,4.2452416701,2.1326340261,1.9906095552,0.00000000006316014378
12150.00,4.2427479394,2.1314611314,1.9905349794,0.00000000005768274747
12160.00,4.2443617119,2.1317350963,1.9910361842,0.00000000005436984196
12170.00,4.2432918422,2.1311898691,1.9910435497,0.00000000006182965251
12180.00,4.2404939467,2.1303916957,1.9904761905,0.00000000006041034339
12190.00,4.2380293751,2.1292329094,1.9904019688,0.00000000006083311632
12200.00,4.2350049773,2.1284062090,1.9897540984,0.00000000006586553525
12210.00,4.2318574238,2.1273407363,1.9892710893,0.00000000006449774048
12220.00,4.2292808499,2.1268235385,1.9885433715,0.00000000006443379164
12230.00,4.2265926738,2.1257239133,1.9883074407,0.00000000006412115283
12240.00,4.2253281136,2.1242048758,1.9891339869,0.00000000007841105543
12250.00,4.2302046263,2.1256873686,1.9900408163,0.00000000008158451692
12260.00,4.2377555452,2.1287750136,1.9907014682,0.00000000008142997387
12270.00,4.2448213406,2.1324909044,1.9905460473,0.00000000007547029668
12280.00,4.2438941636,2.1322785618,1.9903094463,0.00000000007263256663
12290.00,4.2418706810,2.1309920973,1.9905614321,0.00000000007183675876
12300.00,4.2388873927,2.1299201328,1.9901626016,0.00000000007135536606
12310.00,4.2373468337,2.1290505927,1.9902518278,0.00000000007151701453
12320.00,4.2377304485,2.1288007798,1.9906655844,0.00000000007656275613
12330.00,4.2366642838,2.1282571040,1.9906731549,0.00000000008344525071
12340.00,4.2428375636,2.1304828295,1.9914910859,0.00000000008007550178
12350.00,4.2492861619,2.1341473810,1.9910931174,0.00000000008493561410
12360.00,4.2502041758,2.1346007156,1.9911003236,0.00000000008547651476
12370.00,4.2505533023,2.1343350659,1.9915117219,0.00000000007917222433
12380.00,4.2484737586,2.1336296755,1.9911954766,0.00000000007928413481
12390.00,4.2456655060,2.1324710402,1.9909604520,0.00000000007406253388
12400.00,4.2426267401,2.1316276976,1.9903225806,0.00000000006913580819
12410.00,4.2430211055,2.1309547518,1.9911361805,0.00000000007176836903
12420.00,4.2420444102,2.1306289054,1.9909822866,0.00000000006658495977
12430.00,4.2410501227,2.1300356792,1.9910699920,0.00000000007390532630
12440.00,4.2393410918,2.1293415909,1.9909163987,0.00000000007644196387
12450.00,4.2369115753,2.1284569710,1.9906024096,0.00000000007760636578
12460.00,4.2338718732,2.1271791750,1.9903691814,0.00000000007728040430
12470.00,4.2329620176,2.1261141644,1.9909382518,0.00000000008504841276
12480.00,4.2307637588,2.1248312491,1.9911057692,0.00000000008719602818
12490.00,4.2317821096,2.1249933079,1.9914331465,0.00000000008672795815
12500.00,4.2305246928,2.1250375189,1.9908000000,0.00000000008611422686
12510.00,4.2282239298,2.1243857730,1.9903277378,0.00000000008406786378
12520.00,4.2294095269,2.1243764453,1.9908945687,0.00000000008270006902
12530.00,4.2317340882,2.1257067080,1.9907422187,0.00000000008134204421
12540.00,4.2348696247,2.1271034644,1.9909090909,0.00000000008404033025
12550.00,4.2333386574,2.1265820818,1.9906772908,0.00000000008437694987
12560.00,4.2311099635,2.1259647614,1.9902070064,0.00000000008574208010
12570.00,4.2286236271,2.1246222316,1.9902943516,0.00000000008731682044
12580.00,4.2257924696,2.1237852769,1.9897456280,0.00000000008966871690
12590.00,4.2228611194,2.1223880835,1.9896743447,0.00000000009464873330
12600.00,4.2206659879,2.1212760848,1.9896825397,0.00000000008856648748
12610.00,4.2178708088,2.1202005460,1.9893735131,0.00000000009183143135
12620.00,4.2198037792,2.1206564070,1.9898573693,0.00000000009507949983
12630.00,4.2209178533,2.1210389308,1.9900237530,0.00000000008652190076
12640.00,4.2201908068,2.1203279989,1.9903481013,0.00000000008437517351
12650.00,4.2178688246,2.1196583756,1.9898814229,0.00000000008631939608
12660.00,4.2150732933,2.1186654978,1.9894944708,0.00000000008978773280
12670.00,4.2127218358,2.1180629229,1.9889502762,0.00000000009123723999
12680.00,4.2162999731,2.1196845475,1.9891167192,0.00000000008070966118
12690.00,4.2187373789,2.1210688327,1.9889676911,0.00000000008475975477
12700.00,4.2185333162,2.1209569721,1.9889763780,0.00000000008467360146
12710.00,4.2173779246,2.1203668283,1.9889850511,0.00000000008839062815
12720.00,4.2158738514,2.1197689694,1.9888364780,0.00000000009165201931
12730.00,4.2131914363,2.1187456342,1.9885310291,0.00000000009464784512
12740.00,4.2107936131,2.1171123813,1.9889324961,0.00000000010162359843
12750.00,4.2094619572,2.1167674996,1.9886274510,0.00000000010503775627
12760.00,4.2076801690,2.1155285455,1.9889498433,0.00000000011192646809
12770.00,4.2058592503,2.1141876328,1.9893500392,0.00000000011307577097
12780.00,4.2092213782,2.1152864304,1.9899061033,0.00000000011859135896
12790.00,4.2127216041,2.1176194511,1.9893666927,0.00000000011783640730
12800.00,4.2162523363,2.1188029486,1.9899218750,0.00000000012155609852
12810.00,4.2155889372,2.1185443030,1.9898516784,0.00000000012186607279
12820.00,4.2148784096,2.1183448804,1.9897035881,0.00000000011225687047
12830.00,4.2134147558,2.1180155669,1.9893219018,0.00000000010631140412
12840.00,4.2113292218,2.1167926094,1.9894859813,0.00000000010619682911
12850.00,4.2102090591,2.1164692281,1.9892607004,0.00000000010688250285
12860.00,4.2089830152,2.1158440143,1.9892690513,0.00000000010680878404
12870.00,4.2096511224,2.1162536598,1.9891996892,0.00000000010697664976
12880.00,4.2093189817,2.1163255712,1.9889751553,0.00000000010051692811
12890.00,4.2075095574,2.1154067476,1.9889837083,0.00000000010197709344
12900.00,4.2104183762,2.1161178576,1.9896899225,0.00000000009770850795
12910.00,4.2121738926,2.1166620588,1.9900077459,0.00000000010010925422
12920.00,4.2159898427,2.1184889844,1.9900928793,0.00000000010118128557
12930.00,4.2166508698,2.1184836705,1.9904098995,0.00000000010350920121
12940.00,4.2204764318,2.1206447803,1.9901854714,0.00000000009995737571
12950.00,4.2201175545,2.1210324587,1.9896525097,0.00000000010030731801
12960.00,4.2180769984,2.1203272786,1.9893518519,0.00000000009836220727
12970.00,4.2162994314,2.1188501540,1.9898997687,0.00000000009366285525
12980.00,4.2139734182,2.1178369523,1.9897534669,0.00000000009142731017
12990.00,4.2118754780,2.1170199063,1.9895304080,0.00000000009188383387
13000.00,4.2092279040,2.1161715040,1.9890769231,0.00000000009274803148
13010.00,4.2067728974,2.1149283327,1.9890853190,0.00000000008758682668
13020.00,4.2052125008,2.1141349432,1.9890937020,0.00000000008650236083
13030.00,4.2053176166,2.1136080441,1.9896392939,0.00000000009317435712
13040.00,4.2034173857,2.1128074127,1.9894938650,0.00000000008854250666
13050.00,4.2033506730,2.1129280953,1.9893486590,0.00000000009188561023
13060.00,4.2008937867,2.1120095797,1.9890505360,0.00000000008776535054
13070.00,4.1988758002,2.1113109956,1.9887528692,0.00000000009482459262
13080.00,4.1965953264,2.1103985724,1.9885321101,0.00000000009357847830
13090.00,4.1951722293,2.1091874512,1.9889992361,0.00000000009471623486
13100.00,4.1957760376,2.1094011625,1.9890839695,0.00000000009066436490
13110.00,4.1945550634,2.1089402447,1.9889397407,0.00000000009324452321
13120.00,4.1929968266,2.1084710576,1.9886432927,0.00000000009435741077
13130.00,4.1902620111,2.1074902400,1.9882711348,0.00000000009950440472
13140.00,4.1889997337,2.1070072156,1.9881278539,0.00000000009857448191
13150.00,4.1880620760,2.1067677709,1.9879087452,0.00000000008907008464
13160.00,4.1914080178,2.1075550020,1.9887537994,0.00000000008924239125
13170.00,4.2054951408,2.1150330700,1.9883826879,0.00000000008715783650
13180.00,4.2140220117,2.1192311551,1.9884673748,0.00000000009175238347
13190.00,4.2182150063,2.1212496066,1.9885519333,0.00000000009194245365
13200.00,4.2177390950,2.1206778674,1.9888636364,0.00000000009013856328
13210.00,4.2173595160,2.1196712402,1.9896290689,0.00000000009385647814
13220.00,4.2149633462,2.1186196508,1.9894856278,0.00000000009263523282
13230.00,4.2127770954,2.1178341365,1.9891912320,0.00000000009131717604
13240.00,4.2102904525,2.1168164954,1.9889728097,0.00000000009112799404
13250.00,4.2086646897,2.1159099654,1.9890566038,0.00000000009420819680
13260.00,4.2060305284,2.1147372239,1.9889140271,0.00000000009739498097
13270.00,4.2039519064,2.1139235239,1.9886963075,0.00000000009375344945
13280.00,4.2038631345,2.1137097692,1.9888554217,0.00000000009199219164
13290.00,4.2068925263,2.1148239843,1.9892400301,0.00000000009882938912
13300.00,4.2077938353,2.1147888753,1.9896992481,0.00000000010153566876
13310.00,4.2074626901,2.1144545367,1.9898572502,0.00000000010880185641
13320.00,4.2057430861,2.1134227904,1.9900150150,0.00000000010824763308
13330.00,4.2071098992,2.1139422879,1.9901725431,0.00000000011309708725
13340.00,4.2041900642,2.1132633277,1.9894302849,0.00000000011398171296
13350.00,4.2023471210,2.1124876328,1.9892883895,0.00000000010709388931
13360.00,4.2001986191,2.1111607806,1.9895209581,0.00000000011188205917
13370.00,4.1997406450,2.1107635675,1.9896783844,0.00000000012131629035
13380.00,4.1989141604,2.1101814703,1.9898355755,0.00000000012443024389
13390.00,4.1974529694,2.1091224579,1.9901418969,0.00000000012185896736
13400.00,4.1953438663,2.1083711299,1.9898507463,0.00000000012152856499
13410.00,4.1928975319,2.1077656283,1.9892617450,0.00000000012031886598
13420.00,4.1911014358,2.1069331810,1.9891952310,0.00000000012560175122
13430.00,4.1892162919,2.1060558059,1.9891288161,0.00000000013163603541
13440.00,4.1868941156,2.1051947966,1.9888392857,0.00000000013106316032
13450.00,4.1851533647,2.1045467811,1.9886245353,0.00000000012759127088
13460.00,4.1823408779,2.1038309371,1.9879643388,0.00000000013599787962
13470.00,4.1807513284,2.1030218983,1.9879732739,0.00000000014556622574
13480.00,4.1787034230,2.1022176578,1.9877596439,0.00000000015308287971
13490.00,4.1771330326,2.1014964051,1.9876945886,0.00000000015633538908
13500.00,4.1754891249,2.1005031742,1.9878518519,0.00000000015809042964
13510.00,4.1732598303,2.0993722187,1.9878608438,0.00000000015680790000
13520.00,4.1710462011,2.0985615003,1.9875739645,0.00000000015954437771
13530.00,4.1693047605,2.0975976428,1.9876570584,0.00000000016145040860
13540.00,4.1667783468,2.0964727737,1.9875184638,0.00000000016281820336
13550.00,4.1664346715,2.0961344743,1.9876752768,0.00000000016329160246
13560.00,4.1645872002,2.0955064170,1.9873893805,0.00000000016876366971
13570.00,4.1647471973,2.0951110089,1.9878408254,0.00000000016647838663
13580.00,4.1639862233,2.0945635778,1.9879970545,0.00000000017025048038
13590.00,4.1620519367,2.0935038055,1.9880794702,0.00000000017131451813
13600.00,4.1620392348,2.0931011201,1.9884558824,0.00000000017412116193
13610.00,4.1625157393,2.0927132064,1.9890521675,0.00000000016906742673
13620.00,4.1610740512,2.0920571641,1.9889867841,0.00000000016884449394
13630.00,4.1601415112,2.0911941286,1.9893617021,0.00000000016552270665
13640.00,4.1597440923,2.0908320528,1.9895161290,0.00000000016779377887
13650.00,4.1578047427,2.0895414283,1.9898168498,0.00000000017154277998
13660.00,4.1562212171,2.0885841086,1.9899707174,0.00000000017111112527
13670.00,4.1549546774,2.0884005750,1.9895391368,0.00000000017094325955
13680.00,4.1526245544,2.0874514552,1.9893274854,0.00000000017081092096
13690.00,4.1511392656,2.0868499025,1.9891891892,0.00000000017527312934
13700.00,4.1492695842,2.0855190704,1.9895620438,0.00000000017789414386
13710.00,4.1494166740,2.0856614825,1.9894967177,0.00000000016766410482
13720.00,4.1501221702,2.0856260273,1.9898688047,0.00000000016944490255
13730.00,4.1475025526,2.0847596575,1.9894391843,0.00000000016919621260
13740.00,4.1455830636,2.0842442567,1.9890101892,0.00000000017319390366
13750.00,4.1437835127,2.0834073167,1.9889454545,0.00000000017604584457
13760.00,4.1424537566,2.0825020528,1.9891715116,0.00000000017141932318
13770.00,4.1417419383,2.0820599623,1.9892519971,0.00000000016755574705
13780.00,4.1400363848,2.0811184978,1.9893323657,0.00000000017185008971
13790.00,4.1420967779,2.0818425690,1.9896301668,0.00000000015981083124
13800.00,4.1426940137,2.0821348795,1.9896376812,0.00000000016264234404
13810.00,4.1402440497,2.0812744002,1.9892831282,0.00000000016538947989
13820.00,4.1380104622,2.0808246765,1.9886396527,0.00000000016327650343
13830.00,4.1357541196,2.0799083444,1.9884309472,0.00000000016661960700
13840.00,4.1335959471,2.0791920009,1.9880780347,0.00000000016634515987
13850.00,4.1310411970,2.0784263505,1.9875812274,0.00000000017048584766
13860.00,4.1288989443,2.0774899937,1.9874458874,0.00000000016879297959
13870.00,4.1277586181,2.0771328241,1.9872386446,0.00000000017133494623
13880.00,4.1254925621,2.0764345926,1.9868155620,0.00000000016922552248
13890.00,4.1252801889,2.0758664573,1.9872570194,0.00000000016707790707
13900.00,4.1230620719,2.0750411962,1.9869784173,0.00000000016401280334
13910.00,4.1232344199,2.0749680105,1.9871315600,0.00000000015991741265
13920.00,4.1209578148,2.0741126218,1.9868534483,0.00000000016252688084
13930.00,4.1215688673,2.0736610799,1.9875807609,0.00000000015977086321
13940.00,4.1207784937,2.0731793056,1.9876614060,0.00000000016045742512
13950.00,4.1191973068,2.0723745826,1.9876702509,0.00000000016200019104
13960.00,4.1175138650,2.0714437837,1.9877507163,0.00000000016058798735
13970.00,4.1160552449,2.0707754166,1.9876879026,0.00000000016695711480
13980.00,4.1133713041,2.0700864260,1.9870529328,0.00000000016696599658
